Date,videoid,Views,Avg_duration,Earnings,vidviews,likes,dislikes,comments,startdate,daysactive
2/17/13,6b,34,3.55,0.07,11826,97,4,20,11/21/10,853
2/17/13,E18,7,3.53,0,6502,31,1,10,12/31/10,813
2/17/13,17a,54,5.42,0.19,43539,246,6,44,11/19/09,1220
2/17/13,36,9,0.26,0,5888,30,1,5,7/9/10,988
2/17/13,18,37,2.38,0.15,29105,129,5,27,1/7/10,1171
2/17/13,17,10,4.12,0.02,19284,194,1,23,11/17/09,1222
2/17/13,39,10,4,0.09,11422,96,2,32,8/16/10,950
2/17/13,6c,21,2.78,0.06,10664,89,1,15,12/12/10,832
2/17/13,UsefulTrick,3,4.84,0,2452,21,2,4,7/16/10,981
2/17/13,NegExt,2,2.87,0.01,1773,21,1,8,4/21/11,702
2/17/13,6a,52,2.61,0,30852,163,3,28,9/27/09,1273
2/17/13,9c,40,2.9,0.08,12330,181,3,17,12/29/10,815
2/17/13,10,102,3.42,3.03,67029,490,10,63,10/13/09,1257
2/17/13,9,19,3.65,0.07,14758,144,1,24,10/6/09,1264
2/17/13,R6,1,9.85,0,2189,10,0,2,3/3/11,751
2/17/13,24a,27,3.73,0.05,18345,100,2,31,2/8/10,1139
2/17/13,45,9,2.07,0.04,5703,35,1,6,11/16/10,858
2/17/13,E21,8,4.5,0.03,5453,30,0,16,4/18/11,705
2/17/13,R10,5,4.8,0.1,4778,34,0,5,3/29/11,725
2/17/13,11a,68,3.39,0.18,47383,259,13,57,10/13/09,1257
2/17/13,40,13,2.52,0.11,17705,202,0,25,8/30/10,936
2/17/13,43,40,4.09,0.03,25256,292,4,33,11/7/10,867
2/17/13,Reg2,19,2.27,0.14,19069,31,4,8,9/20/09,1280
2/17/13,16a,20,2.86,0,11263,74,1,13,11/9/09,1230
2/17/13,Sunk,13,1.94,0,5532,26,0,3,7/16/10,981
2/17/13,E13,4,3.72,0,2758,24,0,1,12/27/10,817
2/17/13,R5,9,3.16,0.04,2893,21,0,5,3/1/11,753
2/17/13,33,19,2.85,0.01,13834,52,2,14,6/7/10,1020
2/17/13,14,3,3.88,0,5101,29,0,6,10/27/09,1243
2/17/13,1,22,2.91,0,23785,228,1,28,8/31/09,1300
2/17/13,19,19,2.58,0.01,24811,178,3,19,1/12/10,1166
2/17/13,Reg3,11,2.19,0.18,9166,26,0,6,9/20/09,1280
2/17/13,R7,1,0,0,1609,10,0,1,3/7/11,747
2/17/13,25,14,2.55,0.03,10851,48,1,13,2/13/10,1134
2/17/13,R9,2,1.88,0,3544,8,0,12,4/10/11,713
2/17/13,35,39,3.27,0.15,27407,141,4,48,6/14/10,1013
2/18/13,21,22,1.7,0.11,18107,131,1,23,1/23/10,1155
2/18/13,15a,9,3.73,0,5521,24,0,5,11/3/09,1236
2/18/13,9a,36,3.54,0.08,15061,129,0,25,10/6/09,1264
2/18/13,31,1,1.04,0,4615,52,1,3,3/28/10,1091
2/18/13,2,38,3.71,0.14,23780,231,6,44,9/11/09,1289
2/18/13,42,12,4.99,0.07,20617,278,1,26,8/30/10,936
2/18/13,34,13,2.69,0.01,10359,35,1,9,6/7/10,1020
2/18/13,20,15,2.91,0.03,29020,113,8,15,1/15/10,1163
2/18/13,44,43,5.95,0.07,21913,232,0,34,11/15/10,859
2/18/13,ANOVA,7,1.64,0,13723,58,1,18,9/22/09,1278
2/18/13,6a,75,2.48,0.38,30852,163,3,28,9/27/09,1273
2/18/13,E14,24,3.19,0.03,11267,61,2,16,12/27/10,817
2/18/13,17,13,5.85,0,19284,194,1,23,11/17/09,1222
2/18/13,10,110,3.55,0.22,67029,490,10,63,10/13/09,1257
2/18/13,E11,4,8,0,4858,30,0,5,12/27/10,817
2/18/13,35,37,3.71,0.07,27407,141,4,48,6/14/10,1013
2/18/13,6b,43,3.03,0,11826,97,4,20,11/21/10,853
2/18/13,29a,4,2.1,0,9318,37,0,6,3/27/10,1092
2/18/13,9c,58,3.39,0.15,12330,181,3,17,12/29/10,815
2/18/13,E15,37,4.16,0.09,21635,152,4,26,12/28/10,816
2/18/13,1b,10,4.46,0,6164,60,0,4,2/19/11,763
2/18/13,Reg1,22,3.75,0.41,23308,67,4,23,9/20/09,1280
2/18/13,6c,33,2.81,0.07,10664,89,1,15,12/12/10,832
2/18/13,Sunk,7,2.37,0,5532,26,0,3,7/16/10,981
2/18/13,22,4,4.75,0,9094,63,0,11,1/26/10,1152
2/18/13,E12,3,3.65,0.02,2600,17,0,1,12/27/10,817
2/18/13,E110,10,3.65,0,6011,28,2,10,1/10/11,803
2/18/13,9,26,4.32,0.09,14758,144,1,24,10/6/09,1264
2/18/13,40,14,6.5,0.02,17705,202,0,25,8/30/10,936
2/18/13,7,111,4.09,0.05,52310,580,10,65,9/29/09,1271
2/18/13,E18,7,2.74,0.04,6502,31,1,10,12/31/10,813
2/18/13,30,3,2.05,0,8820,75,1,10,3/27/10,1092
2/18/13,41,21,4.43,0.04,14982,166,1,26,3/12/10,1107
2/18/13,27,19,2.62,0.08,24085,137,6,31,3/10/10,1109
2/18/13,11a,87,2.88,0.18,47383,259,13,57,10/13/09,1257
2/18/13,E13,1,0,0,2758,24,0,1,12/27/10,817
2/18/13,14,2,6.5,0,5101,29,0,6,10/27/09,1243
2/18/13,17a,48,3.4,0.06,43539,246,6,44,11/19/09,1220
2/18/13,25,11,2.8,0.07,10851,48,1,13,2/13/10,1134
2/18/13,NegExt,3,2.13,0,1773,21,1,8,4/21/11,702
2/18/13,43,41,3.76,0.93,25256,292,4,33,11/7/10,867
2/18/13,E19,1,1.17,0,3170,21,1,9,1/7/11,806
2/18/13,WhatIs,39,0.85,0.06,40995,98,3,11,12/20/10,824
2/18/13,4,15,3.24,0.03,11754,56,3,12,9/19/09,1281
2/18/13,R6,2,8.6,0.06,2189,10,0,2,3/3/11,751
2/18/13,8,41,3.07,0,28254,164,4,25,10/2/09,1268
2/18/13,28,10,1.65,0,10086,78,0,10,3/23/10,1096
2/18/13,9b,134,2.92,0.34,38811,256,6,51,12/18/10,826
2/18/13,16,74,4.3,0.32,23359,277,4,38,11/9/09,1230
2/18/13,18,37,2.6,0.1,29105,129,5,27,1/7/10,1171
2/18/13,R2,11,1.14,0.01,4602,38,0,2,2/23/11,759
2/18/13,5,30,4.55,0.08,19875,180,0,25,9/25/09,1275
2/18/13,33,14,3.13,0,13834,52,2,14,6/7/10,1020
2/18/13,16a,37,4.25,0.1,11263,74,1,13,11/9/09,1230
2/18/13,12,17,3.61,0.06,13243,44,3,20,10/21/09,1249
2/18/13,Reg2,13,1.57,0.06,19069,31,4,8,9/20/09,1280
2/18/13,R8,1,0.31,0,1796,17,0,1,4/9/11,714
2/18/13,R13,4,1.7,0.01,1739,9,0,1,4/14/11,709
2/18/13,Reg3,14,1.73,0.06,9166,26,0,6,9/20/09,1280
2/18/13,R1,10,1.16,0.12,6365,85,1,10,2/21/11,761
2/18/13,38,13,3.01,0,9626,63,2,10,8/15/10,951
2/18/13,R7,2,2.83,0.01,1609,10,0,1,3/7/11,747
2/18/13,29,11,4.2,0,20514,223,0,38,3/26/10,1093
2/18/13,13,7,4.27,0.04,12242,79,0,9,10/27/09,1243
2/18/13,E21,12,1.22,0.07,5453,30,0,16,4/18/11,705
2/18/13,29b,1,5.26,0,6610,42,1,12,3/27/10,1092
2/18/13,R5,3,0.26,0,2893,21,0,5,3/1/11,753
2/18/13,26,26,2.81,0.02,24375,73,7,17,2/21/10,1126
2/18/13,R10,18,3.5,0.23,4778,34,0,5,3/29/11,725
2/18/13,E111,1,3.26,0,1491,10,2,4,2/19/11,763
2/18/13,E17,17,2.12,0.16,8616,47,0,15,12/29/10,815
2/18/13,R12,15,2.91,0,3457,22,0,10,4/12/11,711
2/18/13,R14,0,0,0,800,7,0,0,4/19/11,704
2/18/13,35a,18,4,0.01,16629,68,3,20,7/6/10,991
2/18/13,23,14,1.67,0.07,23980,75,4,18,1/27/10,1151
2/18/13,37,35,4.1,0.12,21085,211,1,32,8/6/10,960
2/18/13,R11,2,4.93,0,1164,9,0,0,4/3/11,720
2/18/13,45,5,1.53,0,5703,35,1,6,11/16/10,858
2/18/13,19,20,2.95,0,24811,178,3,19,1/12/10,1166
2/18/13,11,44,4.42,0.05,25380,151,2,45,10/13/09,1257
2/18/13,24b,13,2.76,0.04,8704,72,0,13,2/9/10,1138
2/18/13,E16,20,1.84,0.06,6818,30,0,3,12/29/10,815
2/18/13,R3,3,0.33,0,2805,18,0,0,2/25/11,757
2/18/13,6,99,2.29,0.15,82659,353,5,54,9/27/09,1273
2/18/13,1,24,3.18,0.25,23785,228,1,28,8/31/09,1300
2/18/13,39,11,3.57,0,11422,96,2,32,8/16/10,950
2/18/13,3,12,3.99,0.12,10818,110,0,18,9/12/09,1288
2/18/13,UsefulTrick,1,1.16,0,2452,21,2,4,7/16/10,981
2/18/13,R9,3,4.43,0,3544,8,0,12,4/10/11,713
2/18/13,36,10,2.59,0,5888,30,1,5,7/9/10,988
2/18/13,R4,12,2.56,0,4732,33,0,5,2/28/11,754
2/18/13,24a,18,2.81,0.02,18345,100,2,31,2/8/10,1139
2/18/13,32,7,5.66,0,13032,87,0,11,6/7/10,1020
2/19/13,8,45,3.01,0.19,28254,164,4,25,10/2/09,1268
2/19/13,R2,11,5.5,0.08,4602,38,0,2,2/23/11,759
2/19/13,27,26,3.77,0.03,24085,137,6,31,3/10/10,1109
2/19/13,31,5,2.21,0,4615,52,1,3,3/28/10,1091
2/19/13,6c,26,2.47,0.08,10664,89,1,15,12/12/10,832
2/19/13,7,96,3.89,0.8,52310,580,10,65,9/29/09,1271
2/19/13,R12,9,0.79,0.02,3457,22,0,10,4/12/11,711
2/19/13,ANOVA,13,3.46,0.33,13723,58,1,18,9/22/09,1278
2/19/13,16,75,3.05,0.04,23359,277,4,38,11/9/09,1230
2/19/13,35a,39,3.42,0.2,16629,68,3,20,7/6/10,991
2/19/13,3,12,6.58,0.06,10818,110,0,18,9/12/09,1288
2/19/13,E11,9,2.6,0.05,4858,30,0,5,12/27/10,817
2/19/13,24a,21,5.57,0.82,18345,100,2,31,2/8/10,1139
2/19/13,R9,4,0.32,0,3544,8,0,12,4/10/11,713
2/19/13,E111,0,0,0,1491,10,2,4,2/19/11,763
2/19/13,6,104,3.01,0.69,82659,353,5,54,9/27/09,1273
2/19/13,19,20,3.87,0.1,24811,178,3,19,1/12/10,1166
2/19/13,40,13,3.37,0,17705,202,0,25,8/30/10,936
2/19/13,4,9,3.45,0.22,11754,56,3,12,9/19/09,1281
2/19/13,1,29,2.97,0.1,23785,228,1,28,8/31/09,1300
2/19/13,R3,4,2.12,0.01,2805,18,0,0,2/25/11,757
2/19/13,22,4,3.35,0,9094,63,0,11,1/26/10,1152
2/19/13,30,8,2.15,0,8820,75,1,10,3/27/10,1092
2/19/13,26,27,3.25,0,24375,73,7,17,2/21/10,1126
2/19/13,E14,23,4.27,0.02,11267,61,2,16,12/27/10,817
2/19/13,42,26,4.35,0.04,20617,278,1,26,8/30/10,936
2/19/13,E13,4,4.03,0.07,2758,24,0,1,12/27/10,817
2/19/13,16a,20,2.39,0.04,11263,74,1,13,11/9/09,1230
2/19/13,21,17,2.29,0.1,18107,131,1,23,1/23/10,1155
2/19/13,45,7,2.09,0.05,5703,35,1,6,11/16/10,858
2/19/13,WhatIs,58,1.75,0.12,40995,98,3,11,12/20/10,824
2/19/13,18,36,2.71,0.1,29105,129,5,27,1/7/10,1171
2/19/13,NegExt,4,3.03,0,1773,21,1,8,4/21/11,702
2/19/13,R8,11,1.53,0.1,1796,17,0,1,4/9/11,714
2/19/13,41,12,3.81,0,14982,166,1,26,3/12/10,1107
2/19/13,38,17,5.57,0.05,9626,63,2,10,8/15/10,951
2/19/13,R13,0,0,0,1739,9,0,1,4/14/11,709
2/19/13,E17,11,3.09,0.03,8616,47,0,15,12/29/10,815
2/19/13,25,34,3.22,0.25,10851,48,1,13,2/13/10,1134
2/19/13,Reg2,22,1.51,0.02,19069,31,4,8,9/20/09,1280
2/19/13,UsefulTrick,7,5,0.02,2452,21,2,4,7/16/10,981
2/19/13,9,32,4.42,0.06,14758,144,1,24,10/6/09,1264
2/19/13,15a,4,2.49,0,5521,24,0,5,11/3/09,1236
2/19/13,9c,62,3.98,0.16,12330,181,3,17,12/29/10,815
2/19/13,24b,12,4.33,0.03,8704,72,0,13,2/9/10,1138
2/19/13,Sunk,6,2.1,0,5532,26,0,3,7/16/10,981
2/19/13,E16,11,1.81,0.04,6818,30,0,3,12/29/10,815
2/19/13,R1,9,2.27,0.01,6365,85,1,10,2/21/11,761
2/19/13,17a,36,3.12,0.02,43539,246,6,44,11/19/09,1220
2/19/13,29,10,7.44,0.01,20514,223,0,38,3/26/10,1093
2/19/13,20,25,2.03,0.02,29020,113,8,15,1/15/10,1163
2/19/13,E19,5,0.77,0.01,3170,21,1,9,1/7/11,806
2/19/13,R5,3,2.9,0.01,2893,21,0,5,3/1/11,753
2/19/13,10,112,3.5,0.23,67029,490,10,63,10/13/09,1257
2/19/13,29a,11,1.15,0,9318,37,0,6,3/27/10,1092
2/19/13,17,15,4.51,0.02,19284,194,1,23,11/17/09,1222
2/19/13,R7,3,4.34,0,1609,10,0,1,3/7/11,747
2/19/13,34,15,3.73,0.06,10359,35,1,9,6/7/10,1020
2/19/13,28,8,3.04,0,10086,78,0,10,3/23/10,1096
2/19/13,Reg1,35,3.91,0.12,23308,67,4,23,9/20/09,1280
2/19/13,1b,12,3.13,0,6164,60,0,4,2/19/11,763
2/19/13,23,11,1.71,0,23980,75,4,18,1/27/10,1151
2/19/13,12,16,3.09,0.04,13243,44,3,20,10/21/09,1249
2/19/13,44,32,4.65,0.14,21913,232,0,34,11/15/10,859
2/19/13,Reg3,14,1.61,0.07,9166,26,0,6,9/20/09,1280
2/19/13,14,3,4.19,0,5101,29,0,6,10/27/09,1243
2/19/13,5,26,4.96,0,19875,180,0,25,9/25/09,1275
2/19/13,43,59,3.2,0.04,25256,292,4,33,11/7/10,867
2/19/13,36,10,2.67,0,5888,30,1,5,7/9/10,988
2/19/13,R11,3,3.28,0,1164,9,0,0,4/3/11,720
2/19/13,29b,8,3.48,0,6610,42,1,12,3/27/10,1092
2/19/13,6b,30,3.45,0.13,11826,97,4,20,11/21/10,853
2/19/13,R4,14,2.18,0.05,4732,33,0,5,2/28/11,754
2/19/13,R14,0,0,0,800,7,0,0,4/19/11,704
2/19/13,13,7,3.09,0,12242,79,0,9,10/27/09,1243
2/19/13,R6,4,2.2,0,2189,10,0,2,3/3/11,751
2/19/13,R10,9,3.94,0,4778,34,0,5,3/29/11,725
2/19/13,E12,4,1.31,0,2600,17,0,1,12/27/10,817
2/19/13,E18,8,2.06,0,6502,31,1,10,12/31/10,813
2/19/13,E21,14,3.83,0.02,5453,30,0,16,4/18/11,705
2/19/13,E110,11,2.3,0.01,6011,28,2,10,1/10/11,803
2/19/13,2,22,3.74,0.32,23780,231,6,44,9/11/09,1289
2/19/13,37,49,3.61,0.22,21085,211,1,32,8/6/10,960
2/19/13,9b,114,3.4,0.41,38811,256,6,51,12/18/10,826
2/19/13,11,27,3.51,0.09,25380,151,2,45,10/13/09,1257
2/19/13,9a,39,4.17,0.14,15061,129,0,25,10/6/09,1264
2/19/13,33,19,4.25,0.03,13834,52,2,14,6/7/10,1020
2/19/13,39,20,4.34,0.01,11422,96,2,32,8/16/10,950
2/19/13,35,40,3.67,0.16,27407,141,4,48,6/14/10,1013
2/19/13,E15,24,3.8,0.17,21635,152,4,26,12/28/10,816
2/19/13,11a,61,3.63,0.17,47383,259,13,57,10/13/09,1257
2/19/13,6a,53,2.5,0.06,30852,163,3,28,9/27/09,1273
2/19/13,32,8,4.31,0,13032,87,0,11,6/7/10,1020
2/20/13,37,41,4.48,0.1,21085,211,1,32,8/6/10,960
2/20/13,R3,2,2.02,0,2805,18,0,0,2/25/11,757
2/20/13,32,13,5.36,0.02,13032,87,0,11,6/7/10,1020
2/20/13,R12,9,0.99,0.01,3457,22,0,10,4/12/11,711
2/20/13,45,7,2.19,0,5703,35,1,6,11/16/10,858
2/20/13,26,21,1.73,0.04,24375,73,7,17,2/21/10,1126
2/20/13,35,45,3.48,0.07,27407,141,4,48,6/14/10,1013
2/20/13,11a,84,3.12,0.1,47383,259,13,57,10/13/09,1257
2/20/13,22,6,4.61,0.06,9094,63,0,11,1/26/10,1152
2/20/13,34,10,2.84,0.02,10359,35,1,9,6/7/10,1020
2/20/13,E15,24,3.99,0.06,21635,152,4,26,12/28/10,816
2/20/13,29b,7,1.88,0.01,6610,42,1,12,3/27/10,1092
2/20/13,E17,21,1.51,0.07,8616,47,0,15,12/29/10,815
2/20/13,WhatIs,36,0.73,0.16,40995,98,3,11,12/20/10,824
2/20/13,R11,4,3.94,0,1164,9,0,0,4/3/11,720
2/20/13,4,10,2.02,0,11754,56,3,12,9/19/09,1281
2/20/13,9c,55,2.48,0.15,12330,181,3,17,12/29/10,815
2/20/13,15a,3,4.84,0.03,5521,24,0,5,11/3/09,1236
2/20/13,19,20,3.98,0.04,24811,178,3,19,1/12/10,1166
2/20/13,23,11,1.31,0.01,23980,75,4,18,1/27/10,1151
2/20/13,R4,13,3.16,0.04,4732,33,0,5,2/28/11,754
2/20/13,7,94,3.58,0.4,52310,580,10,65,9/29/09,1271
2/20/13,2,30,3.87,0.05,23780,231,6,44,9/11/09,1289
2/20/13,Reg3,9,0.89,0,9166,26,0,6,9/20/09,1280
2/20/13,R14,2,0,0,800,7,0,0,4/19/11,704
2/20/13,9a,27,3.24,0.04,15061,129,0,25,10/6/09,1264
2/20/13,40,5,5.15,0.05,17705,202,0,25,8/30/10,936
2/20/13,10,124,3.52,0.31,67029,490,10,63,10/13/09,1257
2/20/13,28,3,0.92,0,10086,78,0,10,3/23/10,1096
2/20/13,36,6,3.44,0,5888,30,1,5,7/9/10,988
2/20/13,30,11,1.33,0.01,8820,75,1,10,3/27/10,1092
2/20/13,31,3,3.3,0,4615,52,1,3,3/28/10,1091
2/20/13,Sunk,10,2.03,0,5532,26,0,3,7/16/10,981
2/20/13,R9,1,0.33,0.01,3544,8,0,12,4/10/11,713
2/20/13,9,25,4.07,0.01,14758,144,1,24,10/6/09,1264
2/20/13,3,10,4.09,0.02,10818,110,0,18,9/12/09,1288
2/20/13,E18,4,3.77,0,6502,31,1,10,12/31/10,813
2/20/13,42,32,5.08,0.03,20617,278,1,26,8/30/10,936
2/20/13,UsefulTrick,3,3.79,0.02,2452,21,2,4,7/16/10,981
2/20/13,1,15,3.42,0.04,23785,228,1,28,8/31/09,1300
2/20/13,E110,10,5.07,0.02,6011,28,2,10,1/10/11,803
2/20/13,17,6,4.23,0.01,19284,194,1,23,11/17/09,1222
2/20/13,43,53,2.9,0.23,25256,292,4,33,11/7/10,867
2/20/13,E111,3,7.17,0.04,1491,10,2,4,2/19/11,763
2/20/13,E19,11,3.22,0,3170,21,1,9,1/7/11,806
2/20/13,20,12,2.22,0,29020,113,8,15,1/15/10,1163
2/20/13,27,15,3.94,0.02,24085,137,6,31,3/10/10,1109
2/20/13,39,14,4.4,0.07,11422,96,2,32,8/16/10,950
2/20/13,29,20,7.08,0.05,20514,223,0,38,3/26/10,1093
2/20/13,E13,6,3.66,0.02,2758,24,0,1,12/27/10,817
2/20/13,16,61,3.39,0.25,23359,277,4,38,11/9/09,1230
2/20/13,41,28,4.8,0.07,14982,166,1,26,3/12/10,1107
2/20/13,NegExt,3,3.37,0.01,1773,21,1,8,4/21/11,702
2/20/13,R13,5,0.61,0.01,1739,9,0,1,4/14/11,709
2/20/13,1b,11,2.5,0.06,6164,60,0,4,2/19/11,763
2/20/13,E12,7,3.58,0.03,2600,17,0,1,12/27/10,817
2/20/13,21,20,1.98,0.01,18107,131,1,23,1/23/10,1155
2/20/13,R5,8,3.59,0,2893,21,0,5,3/1/11,753
2/20/13,Reg2,15,0.6,0.01,19069,31,4,8,9/20/09,1280
2/20/13,Reg1,26,3.3,0.1,23308,67,4,23,9/20/09,1280
2/20/13,24b,11,1.33,0,8704,72,0,13,2/9/10,1138
2/20/13,29a,10,2.15,0.01,9318,37,0,6,3/27/10,1092
2/20/13,R2,12,4.37,0,4602,38,0,2,2/23/11,759
2/20/13,R6,5,2.87,0.01,2189,10,0,2,3/3/11,751
2/20/13,16a,26,3.76,0.11,11263,74,1,13,11/9/09,1230
2/20/13,R8,4,1.42,0.01,1796,17,0,1,4/9/11,714
2/20/13,6c,28,3.37,0.03,10664,89,1,15,12/12/10,832
2/20/13,11,22,4.09,0.11,25380,151,2,45,10/13/09,1257
2/20/13,E11,13,1.72,0.06,4858,30,0,5,12/27/10,817
2/20/13,R10,5,2.62,0,4778,34,0,5,3/29/11,725
2/20/13,17a,28,3.01,0.07,43539,246,6,44,11/19/09,1220
2/20/13,R7,0,0,0,1609,10,0,1,3/7/11,747
2/20/13,R1,11,3.36,0.2,6365,85,1,10,2/21/11,761
2/20/13,35a,38,4,0.12,16629,68,3,20,7/6/10,991
2/20/13,E21,23,3.1,0.04,5453,30,0,16,4/18/11,705
2/20/13,38,17,3.47,1.04,9626,63,2,10,8/15/10,951
2/20/13,18,30,1.98,0.11,29105,129,5,27,1/7/10,1171
2/20/13,6a,50,3.11,0.16,30852,163,3,28,9/27/09,1273
2/20/13,9b,116,3.22,0.2,38811,256,6,51,12/18/10,826
2/20/13,24a,17,2.87,0.09,18345,100,2,31,2/8/10,1139
2/20/13,33,10,4.7,0.06,13834,52,2,14,6/7/10,1020
2/20/13,6,100,3.23,0.32,82659,353,5,54,9/27/09,1273
2/20/13,6b,34,3.42,0.13,11826,97,4,20,11/21/10,853
2/20/13,12,11,2.71,0,13243,44,3,20,10/21/09,1249
2/20/13,25,14,2.21,0.02,10851,48,1,13,2/13/10,1134
2/20/13,13,10,3.36,0.04,12242,79,0,9,10/27/09,1243
2/20/13,14,4,1.32,0,5101,29,0,6,10/27/09,1243
2/20/13,44,44,4.58,0.23,21913,232,0,34,11/15/10,859
2/20/13,8,34,3.71,0.34,28254,164,4,25,10/2/09,1268
2/20/13,E16,10,2.3,0.01,6818,30,0,3,12/29/10,815
2/20/13,ANOVA,12,3.69,0.04,13723,58,1,18,9/22/09,1278
2/20/13,E14,22,4.14,0.04,11267,61,2,16,12/27/10,817
2/20/13,5,23,3.85,0.01,19875,180,0,25,9/25/09,1275
2/21/13,27,11,5.1,0.01,24085,137,6,31,3/10/10,1109
2/21/13,8,41,3.04,0.16,28254,164,4,25,10/2/09,1268
2/21/13,17,4,4.91,0,19284,194,1,23,11/17/09,1222
2/21/13,9b,64,3.51,0.05,38811,256,6,51,12/18/10,826
2/21/13,17a,44,3.05,0.12,43539,246,6,44,11/19/09,1220
2/21/13,R7,5,4.62,0.02,1609,10,0,1,3/7/11,747
2/21/13,4,7,1.8,0,11754,56,3,12,9/19/09,1281
2/21/13,9a,23,3.07,0.04,15061,129,0,25,10/6/09,1264
2/21/13,R10,9,5.68,0.01,4778,34,0,5,3/29/11,725
2/21/13,6c,16,2.74,0.06,10664,89,1,15,12/12/10,832
2/21/13,5,22,3.61,0.05,19875,180,0,25,9/25/09,1275
2/21/13,28,2,0.27,0,10086,78,0,10,3/23/10,1096
2/21/13,WhatIs,35,1,0.12,40995,98,3,11,12/20/10,824
2/21/13,R1,11,8.59,0.01,6365,85,1,10,2/21/11,761
2/21/13,E15,34,5.09,0.38,21635,152,4,26,12/28/10,816
2/21/13,6a,51,1.8,0.03,30852,163,3,28,9/27/09,1273
2/21/13,26,34,2.69,0.04,24375,73,7,17,2/21/10,1126
2/21/13,18,32,3.4,0.08,29105,129,5,27,1/7/10,1171
2/21/13,R9,10,2.64,0.02,3544,8,0,12,4/10/11,713
2/21/13,1b,9,3.08,0.03,6164,60,0,4,2/19/11,763
2/21/13,E110,3,5.85,0.01,6011,28,2,10,1/10/11,803
2/21/13,21,21,2.63,0.07,18107,131,1,23,1/23/10,1155
2/21/13,11a,73,3.1,0.2,47383,259,13,57,10/13/09,1257
2/21/13,2,31,5.25,0.01,23780,231,6,44,9/11/09,1289
2/21/13,ANOVA,16,3.69,0.04,13723,58,1,18,9/22/09,1278
2/21/13,24a,21,3.32,0.03,18345,100,2,31,2/8/10,1139
2/21/13,25,9,2.28,0.04,10851,48,1,13,2/13/10,1134
2/21/13,E21,19,2.96,0.07,5453,30,0,16,4/18/11,705
2/21/13,Reg1,25,5.04,0.02,23308,67,4,23,9/20/09,1280
2/21/13,42,24,6.31,0,20617,278,1,26,8/30/10,936
2/21/13,24b,15,2.49,0.19,8704,72,0,13,2/9/10,1138
2/21/13,E17,14,1.67,0.07,8616,47,0,15,12/29/10,815
2/21/13,29,13,5.65,0.05,20514,223,0,38,3/26/10,1093
2/21/13,E11,8,3.05,0.12,4858,30,0,5,12/27/10,817
2/21/13,R14,6,10.41,0.01,800,7,0,0,4/19/11,704
2/21/13,E111,3,4.07,0.02,1491,10,2,4,2/19/11,763
2/21/13,11,25,3.68,0.19,25380,151,2,45,10/13/09,1257
2/21/13,19,18,2.99,0.05,24811,178,3,19,1/12/10,1166
2/21/13,R8,3,2.07,0.04,1796,17,0,1,4/9/11,714
2/21/13,9,12,3.59,0,14758,144,1,24,10/6/09,1264
2/21/13,E12,2,2.96,0,2600,17,0,1,12/27/10,817
2/21/13,39,7,4.62,0,11422,96,2,32,8/16/10,950
2/21/13,14,5,2.71,0,5101,29,0,6,10/27/09,1243
2/21/13,R4,15,4.79,0.02,4732,33,0,5,2/28/11,754
2/21/13,E18,7,5.29,0.05,6502,31,1,10,12/31/10,813
2/21/13,R12,7,3.61,0,3457,22,0,10,4/12/11,711
2/21/13,23,13,1.84,0.02,23980,75,4,18,1/27/10,1151
2/21/13,40,12,5.32,0.11,17705,202,0,25,8/30/10,936
2/21/13,10,102,3.76,0.18,67029,490,10,63,10/13/09,1257
2/21/13,16,42,3.23,0.01,23359,277,4,38,11/9/09,1230
2/21/13,16a,14,2.13,0,11263,74,1,13,11/9/09,1230
2/21/13,R6,8,5.49,0.06,2189,10,0,2,3/3/11,751
2/21/13,32,12,4.4,0,13032,87,0,11,6/7/10,1020
2/21/13,R3,6,6.56,0.05,2805,18,0,0,2/25/11,757
2/21/13,30,4,1.13,0,8820,75,1,10,3/27/10,1092
2/21/13,20,14,2.88,0,29020,113,8,15,1/15/10,1163
2/21/13,1,15,3.06,0,23785,228,1,28,8/31/09,1300
2/21/13,7,131,4.01,0.29,52310,580,10,65,9/29/09,1271
2/21/13,E13,0,0,0,2758,24,0,1,12/27/10,817
2/21/13,15a,6,2.12,0,5521,24,0,5,11/3/09,1236
2/21/13,E14,22,3.36,0.12,11267,61,2,16,12/27/10,817
2/21/13,12,10,3.95,0,13243,44,3,20,10/21/09,1249
2/21/13,E19,2,2.14,0.01,3170,21,1,9,1/7/11,806
2/21/13,6b,17,3.39,0.04,11826,97,4,20,11/21/10,853
2/21/13,22,8,3.41,0,9094,63,0,11,1/26/10,1152
2/21/13,35,37,3.4,0.77,27407,141,4,48,6/14/10,1013
2/21/13,3,10,4.55,0.06,10818,110,0,18,9/12/09,1288
2/21/13,29a,8,1.45,0.04,9318,37,0,6,3/27/10,1092
2/21/13,37,22,4.12,0.02,21085,211,1,32,8/6/10,960
2/21/13,44,55,4.5,0.17,21913,232,0,34,11/15/10,859
2/21/13,Sunk,12,2.07,0.06,5532,26,0,3,7/16/10,981
2/21/13,R2,12,5.94,0.03,4602,38,0,2,2/23/11,759
2/21/13,31,0,0,0,4615,52,1,3,3/28/10,1091
2/21/13,35a,38,4.1,0.47,16629,68,3,20,7/6/10,991
2/21/13,41,20,4.72,0.03,14982,166,1,26,3/12/10,1107
2/21/13,9c,39,3.15,0.21,12330,181,3,17,12/29/10,815
2/21/13,6,101,3.78,0.14,82659,353,5,54,9/27/09,1273
